benchmark_category,dataset,score_mean,score_std,time_taken_sum,noise_dataset,reference_dataset
OVERALL,gpt-sovits/v4/eng,76.8534831510639,0.0,1280.7506613731384,,
INTELLIGIBILITY,voicecraft/giga830m_tts_enhanced/eng,76.72529700510964,6.907873049653816,669.8029744625092,,
PROSODY,f5-tts/v1/eng,76.55056812823426,13.150553794192431,152.7460696697235,,
OVERALL,e2-tts/default/eng,76.52869218590278,0.0,1352.299319267273,,
INTELLIGIBILITY,tortoise/default/eng,76.38272091259468,18.805637321111465,669.8829078674316,,
OVERALL,vibevoice/default/eng,76.06440973776782,0.0,1272.3160977363586,,
OVERALL,xtts/v2/eng,75.96884252912247,0.0,641.6938397884369,,
PROSODY,indextts/default/eng,74.99788424193653,16.267961207527925,164.32272171974182,,
OVERALL,voicecraft/giga830m_tts_enhanced/eng,73.500703196559,0.0,1227.3255686759949,,
INTELLIGIBILITY,openvoice/default/eng,73.4047461875233,26.348701147449766,706.9205470085144,,
OVERALL,maskgct/default/eng,73.15621089194966,0.0,1355.058430671692,,
OVERALL,hierspeech/v1.1/eng,72.98139082548894,0.0,1340.4733626842499,,
OVERALL,vevo/vevo1.5/eng,72.93402036312196,0.0,1255.1569051742554,,
SPEAKER,f5-tts/v1/eng,72.92595607465218,17.487281540368677,32.51561737060547,,
SPEAKER,openvoice/default/eng,72.69603730649504,16.940058151528117,30.566099882125854,,
PROSODY,vibevoice/default/eng,72.50082118500406,19.262726670766284,154.59026193618774,,
SPEAKER,fish-speech/s1-mini/eng,71.77752157781471,16.931715502863863,26.6295964717865,,
SPEAKER,tortoise/default/eng,71.7597537438509,20.492992692954658,34.27332663536072,,
PROSODY,xtts/v2/eng,71.36158610335764,18.365189319569165,57.73396325111389,,
INTELLIGIBILITY,whisperspeech/small/eng,71.225256987369,7.041126286039695,439.24729442596436,,
PROSODY,voicecraft/giga830m_tts_enhanced/eng,71.21109769079061,18.80913216861387,145.80463933944702,,
SPEAKER,styletts2/default/eng,71.20755805009833,17.047857303244065,36.41726064682007,,
PROSODY,e2-tts/default/eng,70.96915813043181,18.182891001289324,216.78196048736572,,
PROSODY,gpt-sovits/v4/eng,70.3477201039644,20.205879296470343,168.32908082008362,,
OVERALL,recording/default/eng,70.14757456821468,0.0,981.806156873703,,
PROSODY,metavoice/default/eng,69.97427544177214,16.52364348309261,142.03247594833374,,
SPEAKER,e2-tts/default/eng,69.41577531789125,25.269590928603083,51.107789516448975,,
OVERALL,metavoice/default/eng,68.44601432110518,0.0,1250.9812128543854,,
PROSODY,maskgct/default/eng,68.23444428411554,21.578587250724848,218.13990330696106,,
INTELLIGIBILITY,metavoice/default/eng,68.03559604919508,0.8457024690545423,672.1761748790741,,
SPEAKER,indextts/default/eng,67.9372305678391,23.26962611822359,36.92330169677735,,
SPEAKER,gpt-sovits/v4/eng,67.27345301446428,26.09415165521335,37.84727072715759,,
SPEAKER,whisperspeech/small/eng,66.90687006656972,26.660496989888838,20.07988476753235,,
PROSODY,hierspeech/v1.1/eng,66.8017498296821,20.562606527728324,208.81593418121338,,
PROSODY,vevo/vevo1.5/eng,66.71838971133513,20.809720872706887,149.70459008216858,,
SPEAKER,vibevoice/default/eng,66.60129552478371,26.17367484349864,46.46485662460327,,
SPEAKER,xtts/v2/eng,65.52148921128659,26.597626656195935,34.43765044212341,,
SPEAKER,vevo/vevo1.5/eng,65.51057953020356,31.410263728838146,44.35538458824158,,
PROSODY,recording/default/eng,63.77657720781002,25.97962417876775,19.8442530632019,,
SPEAKER,hierspeech/v1.1/eng,63.19124180038051,21.82642579096948,47.269227266311646,,
SPEAKER,maskgct/default/eng,62.7566222622351,32.27163149824043,52.71030855178833,,
SPEAKER,voicecraft/giga830m_tts_enhanced/eng,61.07912129025428,34.297649376238525,44.96675372123718,,
SPEAKER,recording/default/eng,60.54845002064921,38.94637488111903,17.356569528579712,,
SPEAKER,metavoice/default/eng,55.458570979063154,39.88928425065762,28.898054361343384,,
